incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC002346,Assault,Midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,OFF0122,Carol,Martin,4007,,,,,,,VIC00097,Anthony,Lee,21,Unknown,N/A,N/A,2,Pendng,Dismissed,2,5498.74,YES,Incident at 6633 Elm Blvd. Officer responded at scene.
INC003014,THEFT, North,Fairview,NY,7366 River Rd,26.572662,-103.697433,15-06-2024,OFF0115,Thomas,Garcia,6558,SUS00690,Emily,Miller,34,Other,N/A,VIC00457,Daniel,Flores,-33,,714-232-7500,Rifle,Low,Resolved,arrest made,-1,31443.55,NO,
INC001740,robbery,Southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876,SUS00519,Charles,Jackson,,FEMALE,Hispanic,VIC00493,William,Harris,15,MALE,342-977-5613,N/A,High,closed,Arres Made,4,,False,Incident at 4273 Park Rd. Officer responded at scene.
INC003520,Vandalism,  Southwest    ,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390,SUS00303,Joseph,Walker,27,Female,asian,VIC00147,Robert,Brown,41,f,277-571-6907,Rifle,Critical,Closed,NO ARREST,2,41712.02,YES,Incident at 8811 Lincoln St. Officer responded at scene.
INC002991,Drug Offence,Nor,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959,,,,,,,VIC00735,Anthony,Walker,32,Male,397-791-8191,hands,,closed,Arres Made,1.0,3026.01,NO,Incident at 764 Cedar Lane. Officer responded at scene.
INC002074,assault,Nor,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932,SUS00722,Charles,Johnson,44.0,Unknown,Asian,VIC00595,Richard,Young,13,F,,None,Med,CLOSED,Arrest Made,0,-43515.93,0,Incident at 6053 River Rd. Officer responded at scene.
INC001318,Fraud,Nor,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703,SUS00142,Karen,Young,23,f,BLACK,VIC00379,Linda,Taylor,32,MALE,445-649-4353,N/A,2,under investigation,Dismissed,2,20394.14,1,Incident at 2541 Cedar Lane. Officer responded at scene.
INC001434,KIDNAPPING,Sou,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601,SUS00251,Barbara,Harris,38,Male,BLACK,VIC00214,Karen,Taylor,36,Unknown,838-980-4015,Bat,1,Pending,NO ARREST,4,,no,Incident at 8749 Park Rd. Officer responded at scene.
INC003499,Sexual Assualt, Northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163,SUS00566,Karen,Brown,50,M,Black,VIC00553,Sarah,Brown,56,male,501-943-8143,Unarmed,low,Under Investigation,warning,1,38981.98,yes,Incident at 3550 Main St. Officer responded at scene.
INC002994,THEFT, Northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317,SUS00285,Matthew,Martin,59,Other,Other,VIC00522,Joseph,Johnson,66,Unknown,622-132-3522,None,High,N/A,warning,,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.
INC002823,trespassing,northwest,Maplewood,NC,9246 Park Rd,139.957,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932,SUS00231,Michelle,Torres,66.0,FEMALE,,VIC00939,Michael,Flores,-43,M,233-213-3396,Unarmed,High,Open,Arres Made,1,47839.91,0,
INC001105,THEFT,West  ,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581,,,,,,,VIC00236,James,Smith,157,f,390-444-7271,N/A,low,CLOSED,,0,9542.22,no,
INC001276,Cyber Crime,west,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804,SUS00581,Susan,Brown,41,Unknown,hispanic,VIC00565,Michael,Hall,73,m,684-593-3586,Knife,low,Pending,Arres Made,3,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.
INC001673,D.U.I.,Sou,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793,SUS00012,James,Harris,42,,Hispanic,VIC00287,David,Williams,40,N/A,,Hands/Feet,3,Investgation,Warning Issued,3,36625.89,YES,Incident at 5280 River Rd. Officer responded at scene.
INC001518,Vandlism,central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,07-02-2022,OFF0020,William,Lee,8841,SUS00406,Linda,Thomas,54,Female,hispanic,VIC00906,Mary,Davis,263,female,377-286-4714,Gun,Medium,CLOSED,N/A,,,yes,Incident at 2220 Sunset Blvd. Officer responded at scene.
INC004690,Cybercrime,Sou,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630,SUS00218,Mark,Jones,48,,Other,VIC00058,Ashley,Walker,,Female,660-157-2674,Pistol,3,Open,NO ARREST,3,27569.82,,Incident at 8690 Cedar Lane. Officer responded at scene.
INC002192,B&E,SOUTHWEST,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790,SUS00371,Richard,Garcia,73,N/A,N/A,VIC00860,James,Young,37,MALE,573-184-5245,Hands/Feet,3,Open,arrest made,5,26506.97,,Incident at 8483 Washington Ave. Officer responded at scene.
INC002978,KIDNAPPING,Mid,Oakdale,TX,7351 Oak Ave,29.787316,,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359,SUS00480,Mary,Jones,55,MALE,Black,VIC00595,Sarah,Walker,31.0,male,814-778-2055,Firearm,MEDIUM,,arrest made,2,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.
INC002490,ARSON,Nor,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985,SUS00760,David,Taylor,236,m,Unknown,VIC00374,Joseph,Jones,10,Female,,Knife,Med,Open,warning,0,-12396.77,no,
INC004430,asslt, Southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526,SUS00653,Jessica,Scott,53,Unknown,,VIC00256,Donna,Thomas,32,F,778-998-8999,None,2,closed,NO ARREST,4,23477.59,1,Incident at 6695 Elm Blvd. Officer responded at scene.
INC004652,Arsen,CENTRAL,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831,SUS00497,James,Thomas,26,Male,asian,VIC00539,Carol,Lee,73,Female,774-602-1705,blunt object,CRITICAL,N/A,warning,3,25237.67,Yes,
INC001507,KIDNAPPING, East,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,,SUS00624,Matthew,Miller,26,,Black,VIC00945,Barbara,Miller,263,Other,538-627-4323,blunt object,1,Open,Case Dismissed,3,31448.97,no,
INC003563,THEFT,south,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088,SUS00200,Charles,Moore,,FEMALE,BLACK,VIC00351,James,Flores,55,Male,357-156-1364,Rifle,High,,,0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.
INC000485,theft/larceny,Southwest  ,Fairview,GA,2737 River Rd,35.429191,-114.838555,04-11-2022,OFF0001,Anthony,Green,8040,,,,,,,VIC00041,Richard,Miller,75,,565-749-7611,hands,high,,No Arrest,2,28683.83,YES,Incident at 2737 River Rd. Officer responded at scene.
INC000645,BURGLARY, Northwest,Fairview,OH,8760 Sunset Blvd,46.114455,-99.23943,,OFF0109,MARK,Garcia,4918,SUS00694,David,Young,68,Unknown,Unknown,VIC00863,Jennifer,Jackson,45,Male,,Pistol,Critical,Open,No Arrest,1,-47202.73,Yes,Incident at 8760 Sunset Blvd. Officer responded at scene.
INC000287,Hacking,midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861,SUS00616,Chris,Moore,,F,Other,VIC00845,Linda,Martin,10,,,firearm,Medium,Open,No Arrest,3,17211.16,Yes,Incident at 3084 Elm Blvd. Officer responded at scene.
INC003716,fraud,Northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209,SUS00124,Susan,Hall,27,Female,BLACK,VIC00468,Michelle,Walker,190,Male,753-493-2839,Firearm,Medium,Under Investigation,Arrest Made,4,15968.03,,
INC003380,Drug Offense,Sou,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494,SUS00314,James,Jackson,47,N/A,Other,VIC00321,Matthew,White,37,Male,550-800-9175,Rifle,CRITICAL,OPEN,Warning Issued,3,43602.71,NO,
INC004214,Fire Setting,Northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638,SUS00028,Donna,Nguyen,61,male,Asian,,,,,,,Blunt Object,4,OPEN,,4,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.
INC004013,Roberry,Mid,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077,SUS00309,John,Wilson,47,,Other,VIC00245,Ashley,Jones,63,F,523-258-6026,N/A,,CLOSED,warning,3,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.
INC000606,Assault & Battery,East  ,Riverside,OH,4640 Washington Ave,36.05119,,11/18/2018 13:15,OFF0037,William,Hall,1943,SUS00142,Anthony,Moore,36,M,White,VIC00674,David,Moore,85,Male,N/A,KNIFE,Crit,Pendng,warning,3,31554.87,no,Incident at 4640 Washington Ave. Officer responded at scene.
INC002286,Tresspassing,Wes,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992,SUS00461,Chris,Martin,44,N/A,Black,VIC00579,Matthew,Davis,74,MALE,763-348-4073,firearm,high,under investigation,warning,5,,no,Incident at 8849 Park Rd. Officer responded at scene.
INC003756,Sexual Assault, South,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350,SUS00461,Sarah,Taylor,38,Female,white,VIC00090,Nancy,Williams,47,F,530-963-2891,Blunt Object,High,open,Case Dismissed,1,29185.86,,Incident at 1192 Oak Ave. Officer responded at scene.
INC001742,Drug Offense,Southwest,Centerville,FL,4365 Main St,176.3512,,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169,SUS00065,Daniel,Scott,27,F,Black,VIC00291,Barbara,Walker,50.0,F,508-645-7273,Unarmed,Medium,N/A,No Arrest,2,9379.36,NO,Incident at 4365 Main St. Officer responded at scene.
INC004408,robbery,North  ,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,  Barbara  ,Anderson,8387,SUS00417,Charles,Wilson,22,Female,Hispanic,VIC00909,Jennifer,Green,61,F,951-854-2345,Hands/Feet,MEDIUM,Investgation,Warning Issued,,17530.72,No,Incident at 305 Main St. Officer responded at scene.
INC000479,Robbry,north,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659,SUS00713,Linda,Hill,22,Unknown,Unknown,VIC00845,Richard,Johnson,,Unknown,N/A,Knife,High,Pendng,warning,2,45861.57,0,Incident at 382 Lincoln St. Officer responded at scene.
INC001349,DV, Southwest,Maplewood,TX,4336 River Rd,47.441424,-74.724534,,OFF0088,Nancy,Jones,9264,SUS00200,Anthony,Lee,39,m,Hispanic,VIC00378,Michelle,White,43,N/A,303-772-7439,Hands/Feet,2,Pendng,NO ARREST,2,20808.54.0,1,Incident at 4336 River Rd. Officer responded at scene.
INC002068,  Graffiti  ,northeast,Maplewood,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,OFF0142,Michael,Thompson,8575,SUS00594,James,Johnson,66,female,N/A,VIC00010,David,Miller,33,Female,957-587-6822,,MEDIUM,Closed,,5,20209.81,NO,Incident at 6568 Washington Ave. Officer responded at scene.
INC001614,FRAUD,CENTRAL,Lakewood,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,OFF0112,Thomas,Torres,4281,SUS00624,Jennifer,Wilson,-22,FEMALE,white,,,,,,,Knife,Low,open,Arrest Made,3,24610.82,True,Incident at 3556 Sunset Blvd. Officer responded at scene.
INC004903,fraud,Nor,Centerville,FL,2223 Maple Dr,39.257005,-87.305942,,OFF0011,Michael,Jones,1311,SUS00542,Mary,Smith,35,F,hispanic,VIC00386,Joseph,Martin,58.0,FEMALE,933-771-7003,KNIFE,1,N/A,arrest made,3,,YES,Incident at 2223 Maple Dr. Officer responded at scene.
INC002325,Domestic Violence,midtown,Maplewood,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,OFF0020,Carol,Jones,3342,SUS00722,Robert,Allen,51,Male,,VIC00351,Mary,Garcia,30,MALE,968-924-2190,Unarmed,2,closed,NO ARREST,5,41592.73,False,Incident at 5798 Lincoln St. Officer responded at scene.
INC004048,Narcotics,Nor,Springfield,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,OFF0123,John,Walker,9322,,,,,,,VIC00363,Mark,Harris,32,FEMALE,,Firearm,high,Pendng,Arrest Made,2,13485.64,no,
INC002805,Fraud, Northeast,Centerville,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,OFF0069,Chris,Harris,5839,SUS00502,Mark,Lee,33.0,M,,VIC00987,Linda,Moore,33,male,489-822-6586,blunt object,Medium,OPEN,No Arrest,1,32136.98,False,Incident at 6392 Sunset Blvd. Officer responded at scene.
INC003800,HOMICIDE,NORTHWEST,Centerville,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,OFF0088,Barbara,Thomas,8048,,,,,,,VIC00130,Patricia,Allen,49,N/A,320-813-6162,Rifle,CRITICAL,Under Investigation,,3,1876.51,,Incident at 7222 Elm Blvd. Officer responded at scene.
INC004160,ARSON, Central,Riverside,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,OFF0069,Mark,Jackson,8393,SUS00535,Susan,Williams,31,M,Hispanic,VIC00533,Matthew,Brown,47,Male,,Gun,,Open,NO ARREST,1,47783.51,0,Incident at 7900 Park Rd. Officer responded at scene.
INC003328,ARSON,West  ,Maplewood,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,OFF0121,Daniel,Young,1986,SUS00252,Nancy,Scott,20,M,asian,VIC00516,Joseph,Williams,190,m,491-322-2390,Rifle,4,Closed,Case Dismissed,0,,YES,
INC004491,Scam,West,Oakdale,GA,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,OFF0092,Mark,Davis,9432,SUS00118,Karen,Lee,42,FEMALE,Hispanic,VIC00168,Daniel,Torres,40,N/A,574-546-6648,Pistol,Med,Pending,Arres Made,5,18573.08,No,Incident at 6841 Main St. Officer responded at scene.
INC000951,Drug Offense,Sou,Lakewood,GA,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,OFF0040,Richard,Jones,8177,SUS00489,Linda,Brown,-70,Other,white,VIC00534,Ashley,Scott,81,MALE,602-512-4652,hands,Low,OPEN,No Arrest,4,22116.2,YES,Incident at 9654 Main St. Officer responded at scene.
INC002471,Assault & Battery,SOUTHEAST,Hillcrest,OH,7739 Main St,28.802854,-100.642381,12-04-2022,OFF0048,Barbara,Wright,5263,SUS00195,James,Hall,42,MALE,Other,VIC00853,Patricia,Green,65,Unknown,(550) -99-4-8079,N/A,Low,Closed,warning,3,27341.25,Yes,Incident at 7739 Main St. Officer responded at scene.
INC003007,Kidnaping,west,Fairview,PA,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,OFF0070,Susan,Moore,5146,SUS00414,Mark,Lee,,female,N/A,VIC00471,Susan,Taylor,11,FEMALE,603-260-8163,Hands/Feet,low,Investgation,Arrest Made,-2,15227.54,NO,Incident at 5506 Sunset Blvd. Officer responded at scene.
INC000224,Kidnapping,EAST,Riverside,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168,SUS00696,Michael,Wright,25,F,asian,VIC00829,John,Young,13,,884-198-4334,Knife,2,Under Investigation,Arrest Made,2,38719.28,False,Incident at 6188 Elm Blvd. Officer responded at scene.
INC000658,arson, South,Centerville,CA,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,OFF0125,  Emily  ,Young,2979,SUS00119,Patricia,Williams,34,F,Other,VIC00261,Chris,Williams,23,Unknown,716-346-1988,,MEDIUM,Investgation,,1,36572.72,YES,Incident at 8549 Lincoln St. Officer responded at scene.
INC001951,Burglry,NORTH,Springfield,TX,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,OFF0131,James,Hall,1233,SUS00653,Nancy,Anderson,29,female,hispanic,VIC00583,Daniel,Harris,59,f,534-173-4520,N/A,Low,Closed,Case Dismissed,0,11268.3,No,
INC002610,ARSON,South,Centerville,NC,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,OFF0071,  David  ,Hill,,SUS00602,Daniel,Hill,72,M,White,VIC00090,Robert,Anderson,69,m,(827) -35-5-9704,Pistol,Crit,CLOSED,No Arrest,5,8159.25,no,Incident at 8458 Main St. Officer responded at scene.
INC001953,Drug Offence,Sou,Fairview,NC,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,OFF0088,Jennifer,Wright,3842,SUS00109,Jessica,Thomas,66,female,white,VIC00840,Mary,White,21,Unknown,975-983-2006,N/A,low,closed,warning,5.0,2689.23,yes,Incident at 4489 River Rd. Officer responded at scene.
INC003117,Domestic Violence,Sou,Lakewood,AZ,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,OFF0133,Mary,Brown,4262,,,,,,,VIC00976,Joseph,Thomas,296,N/A,241-214-7924,Unarmed,Medium,Open,Arrest Made,5,40823.52,Yes,Incident at 1122 Cedar Lane. Officer responded at scene.
INC000081,TRESPASSING,South  ,Springfield,NC,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,OFF0035,Sarah,Smith,9689,,,,,,,VIC00958,Charles,Harris,75,m,381-808-3845,None,Medium,open,N/A,4,30308.04,NO,Incident at 2019 Sunset Blvd. Officer responded at scene.
INC001252,asslt,Eas,Centerville,NC,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,OFF0036,Daniel,Anderson,,SUS00776,Donna,Wilson,-64,,N/A,VIC00018,John,Jackson,32,MALE,481-281-3246,Hands/Feet,High,N/A,No Arrest,0.0,,NO,Incident at 1704 Park Rd. Officer responded at scene.
INC003165,ASSAULT,Midtown,Lakewood,IL,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,OFF0109,William,Wright,7370,SUS00502,David,Taylor,38.0,FEMALE,asian,VIC00771,Jessica,Anderson,16,Male,,Pistol,MEDIUM,CLOSED,Dismissed,1,23552.38,NO,Incident at 7376 Washington Ave. Officer responded at scene.
INC001291,Sex Assault,Southeast,Hillcrest,GA,2647 Cedar Lane,44.346667,-74.658257,26-08-2022,OFF0093,Emily,Jones,9130,SUS00061,Joseph,Walker,57.0,male,Other,VIC00314,Anthony,Thomas,36,m,874-401-7274,hands,CRITICAL,OPEN,Arres Made,3,42566.53,False,
INC004335,ASSAULT, Northeast,Oakdale,FL,263 Maple Dr,44.446359,-114.541218,2019-08-30 08:53:55,OFF0055,donna,Thompson,,SUS00630,Joseph,Brown,40,m,Black,VIC00387,Patricia,Young,60,m,564-536-4844,hands,high,N/A,warning,2,-19857.76,0,Incident at 263 Maple Dr. Officer responded at scene.
INC003686,Kidnaping,Sou,Springfield,TX,5841 Washington Ave,47.090974,,2021-08-12 02:21:49,OFF0039,Jennifer,Wilson,4812,SUS00101,Patricia,Hall,63,FEMALE,Unknown,VIC00932,Mary,Scott,22,female,338-658-1021,hands,,,warning,2,29986.94,no,Incident at 5841 Washington Ave. Officer responded at scene.
INC003665,THEFT,North,Springfield,IL,3893 Lincoln St,36.411991,92.9121,08/12/2024 12:12,OFF0115,Carol,Scott,6527,SUS00573,Carol,Walker,,Female,White,VIC00791,Matthew,Moore,23,Other,N/A,Blunt Object,Med,Under Investigation,Arrest Made,2,33335.06,0,
INC002037,Abduction, Southwest,Fairview,TX,9253 Park Rd,43.91129,-114.34449,2022-09-06 18:01:45,OFF0112,Michael,Garcia,8510,SUS00224,Michelle,Brown,55,Other,,VIC00572,Charles,Scott,80,FEMALE,440-621-1091,hands,Medium,open,Arres Made,4,10190.09,1,Incident at 9253 Park Rd. Officer responded at scene.
INC001485,HOMICIDE,East,Fairview,NC,4009 Maple Dr,44.234565,-117.928197,2022-03-26 04:20:49,OFF0041,Linda,Young,9124,SUS00267,Donna,White,,Other,Unknown,VIC00334,Patricia,Lee,84,N/A,523-729-9056,Gun,high,closed,No Arrest,4,26635.58,1,Incident at 4009 Maple Dr. Officer responded at scene.
INC002312,Cyber Crime, North,Oakdale,GA,7375 Elm Blvd,34.075755,-115.57788,2024-05-18 15:16:03,OFF0067,Patricia,Young,8536,SUS00727,Jessica,Hall,26,MALE,Black,VIC00770,Linda,Green,70.0,Female,505-482-2447,KNIFE,High,Under Investigation,warning,4,25132.87,False,Incident at 7375 Elm Blvd. Officer responded at scene.
INC000893,FRAUD,Sou,Lakewood,NY,4700 Park Rd,46.139876,-107.687889,2024-02-05 18:38:43,OFF0120,Daniel,Smith,9423,,,,,,,VIC00874,John,Wright,40,Unknown,5367245791,blunt object,MEDIUM,CLOSED,Dismissed,5,39170.91,YES,Incident at 4700 Park Rd. Officer responded at scene.
INC004120,Dom. Violence,West  ,Maplewood,AZ,8276 Maple Dr,,-99.446604,2022-01-07 04:35:10,OFF0130,Jessica,Jackson,6830,SUS00153,Karen,Williams,64,M,hispanic,VIC00809,Matthew,Green,71,N/A,935-278-3000,Knife,high,CLOSED,,5,38086.27,,Incident at 8276 Maple Dr. Officer responded at scene.
INC004494,DUII,midtown,Maplewood,AZ,141 Cedar Lane,40.748044,-72.4313,2018-02-28 05:41:15,OFF0129,Mark,Allen,,SUS00286,Michelle,Smith,70,Other,Hispanic,VIC00698,Richard,Thompson,45,f,500-617-6389,None,4,Pendng,Case Dismissed,1,14922.11,NO,Incident at 141 Cedar Lane. Officer responded at scene.
INC002499,SA,southeast,Fairview,IL,899 Elm Blvd,41.615499,-74.866972,01/06/2023 08:01,OFF0138,Jennifer,Lee,4945,SUS00531,Jennifer,Torres,30,Other,White,VIC00293,Barbara,Taylor,-87,Female,222-240-8350,hands,Med,N/A,N/A,4,24137.63,yes,Incident at 899 Elm Blvd. Officer responded at scene.
INC004549,Deception,Nor,Oakdale,IL,365 Main St,32.736055,-82.49897,24-03-2019,OFF0113,Barbara,Smith,3572,SUS00084,Chris,Garcia,71.0,male,hispanic,VIC00519,Barbara,Green,57,Female,462-742-5753,KNIFE,3,Investgation,Dismissed,2,18763.21,False,Incident at 365 Main St. Officer responded at scene.
INC001649,Fire Setting, Midtown,Oakdale,GA,3263 Main St,27.558177,91.3274,2019-07-03 14:13:37,OFF0104,Mary,Lee,5156,SUS00752,Mark,Allen,73,MALE,Unknown,VIC00315,Sarah,Lee,57,m,861-511-7827,firearm,high,Investgation,Arrest Made,,20135.18,yes,Incident at 3263 Main St. Officer responded at scene.
INC004587,Sexual Assault,SOUTH,Springfield,FL,7994 Cedar Lane,29.192954,-103.693049,2024-12-07 01:27:32,OFF0044,Emily,Martin,3065,SUS00680,Donna,Harris,47,f,Hispanic,VIC00641,Mary,Allen,15,m,431-459-2464,Rifle,,Closed,warning,5,16209.06,YES,Incident at 7994 Cedar Lane. Officer responded at scene.
INC003111,VANDALISM,MIDTOWN,Maplewood,TX,6438 Elm Blvd,28.608443,-77.236763,2024-01-08 02:27:25,OFF0024,Jessica,Anderson,8058,SUS00054,Barbara,Green,60,male,N/A,VIC00882,Mary,Hall,49,M,562-102-7275,Gun,4,,Warning Issued,1,42523.56,1,Incident at 6438 Elm Blvd. Officer responded at scene.
INC004431,drug offense,SOUTHWEST,Lakewood,FL,4121 Park Rd,42.642827,-87.239906,2020-12-27 04:24:22,OFF0105,Thomas,Jones,6788,SUS00388,Emily,Walker,,M,BLACK,VIC00757,Charles,Garcia,21,Female,628-419-2176,Rifle,2,OPEN,Arrest Made,,43521.41,True,Incident at 4121 Park Rd. Officer responded at scene.
INC004204,Cyber Crime,Northwest  ,Centerville,OH,5596 Sunset Blvd,28.621411,-107.531839,2023-08-07 00:58:09,OFF0090,Jennifer,Wilson,7618,SUS00219,John,Green,31,Other,hispanic,VIC00147,Karen,Garcia,82,Male,328-731-6449,firearm,Critical,Open,NO ARREST,2,14643.28,no,Incident at 5596 Sunset Blvd. Officer responded at scene.
